id,day,countryname,deaths,cumulativedeaths,confirmed,cumulativeconfirmed
2253,3/17/20,French Polynesia,0,0,0,3
2254,3/18/20,French Polynesia,0,0,0,3
2255,3/19/20,French Polynesia,0,0,3,6
2256,3/20/20,French Polynesia,0,0,5,11
2257,3/21/20,French Polynesia,0,0,0,11
2258,3/22/20,French Polynesia,0,0,4,15
2259,3/23/20,French Polynesia,0,0,2,17
2260,3/24/20,French Polynesia,0,0,1,18
2261,3/25/20,French Polynesia,0,0,7,25
2262,3/26/20,French Polynesia,0,0,0,25
2263,3/27/20,French Polynesia,0,0,5,30
2264,3/28/20,French Polynesia,0,0,0,30
2265,3/29/20,French Polynesia,0,0,4,34
2266,3/30/20,French Polynesia,0,0,1,35
2267,3/31/20,French Polynesia,0,0,1,36
2268,4/1/20,French Polynesia,0,0,1,37
2269,4/2/20,French Polynesia,0,0,0,37
2270,4/3/20,French Polynesia,0,0,0,37
2271,4/4/20,French Polynesia,0,0,2,39
2272,4/5/20,French Polynesia,0,0,1,40
2273,4/6/20,French Polynesia,0,0,1,41
2274,4/7/20,French Polynesia,0,0,0,41
2275,3/14/20,Gabon,0,0,1,1
2276,3/15/20,Gabon,0,0,0,1
2277,3/16/20,Gabon,0,0,0,1
2278,3/17/20,Gabon,0,0,0,1
2279,3/18/20,Gabon,0,0,2,3
2280,3/19/20,Gabon,0,0,0,3
2281,3/20/20,Gabon,0,0,0,3
2282,3/21/20,Gabon,1,1,0,3
2283,3/22/20,Gabon,0,1,0,3
2284,3/23/20,Gabon,0,1,3,6
2285,3/24/20,Gabon,0,1,0,6
2286,3/25/20,Gabon,0,1,0,6
2287,3/26/20,Gabon,0,1,0,6
2288,3/27/20,Gabon,0,1,0,6
2289,3/28/20,Gabon,0,1,1,7
2290,3/29/20,Gabon,0,1,0,7
2291,3/30/20,Gabon,0,1,0,7
2292,3/31/20,Gabon,0,1,0,7
2293,4/1/20,Gabon,0,1,0,7
2294,4/2/20,Gabon,0,1,0,7
2295,4/3/20,Gabon,0,1,11,18
2296,4/4/20,Gabon,0,1,3,21
2297,4/5/20,Gabon,0,1,0,21
2298,4/6/20,Gabon,0,1,0,21
2299,4/7/20,Gabon,0,1,0,21
2300,3/18/20,Gambia,0,0,1,1
2301,3/19/20,Gambia,0,0,0,1
2302,3/20/20,Gambia,0,0,0,1
2303,3/21/20,Gambia,0,0,0,1
2304,3/22/20,Gambia,0,0,0,1
2305,3/23/20,Gambia,0,0,0,1
2306,3/24/20,Gambia,0,0,0,1
2307,3/25/20,Gambia,0,0,1,2
2308,3/26/20,Gambia,0,0,0,2
2309,3/27/20,Gambia,0,0,0,2
2310,3/28/20,Gambia,1,1,0,2
2311,3/29/20,Gambia,0,1,1,3
2312,3/30/20,Gambia,0,1,0,3
2313,3/31/20,Gambia,0,1,0,3
2314,4/1/20,Gambia,0,1,0,3
2315,4/2/20,Gambia,0,1,0,3
2316,4/3/20,Gambia,0,1,1,4
2317,4/4/20,Gambia,0,1,0,4
2318,4/5/20,Gambia,0,1,0,4
2319,4/6/20,Gambia,0,1,0,4
2320,4/7/20,Gambia,0,1,0,4
2321,2/27/20,Georgia,0,0,1,1
2322,2/28/20,Georgia,0,0,0,1
2323,2/29/20,Georgia,0,0,1,2
2324,3/1/20,Georgia,0,0,1,3
2325,3/2/20,Georgia,0,0,0,3
2326,3/3/20,Georgia,0,0,0,3
2327,3/4/20,Georgia,0,0,0,3
2328,3/5/20,Georgia,0,0,0,3
2329,3/6/20,Georgia,0,0,6,9
2330,3/7/20,Georgia,0,0,0,9
2331,3/8/20,Georgia,0,0,3,12
2332,3/9/20,Georgia,0,0,1,13
2333,3/10/20,Georgia,0,0,2,15
2334,3/11/20,Georgia,0,0,8,23
2335,3/12/20,Georgia,0,0,0,23
2336,3/13/20,Georgia,0,0,2,25
2337,3/14/20,Georgia,0,0,0,25
2338,3/15/20,Georgia,0,0,5,30
2339,3/16/20,Georgia,0,0,3,33
2340,3/17/20,Georgia,0,0,0,33
2341,3/18/20,Georgia,0,0,1,34
2342,3/19/20,Georgia,0,0,0,34
2343,3/20/20,Georgia,0,0,4,38
2344,3/21/20,Georgia,0,0,5,43
2345,3/22/20,Georgia,0,0,6,49
2346,3/23/20,Georgia,0,0,5,54
2347,3/24/20,Georgia,0,0,13,67
2348,3/25/20,Georgia,0,0,6,73
2349,3/26/20,Georgia,0,0,4,77
2350,3/27/20,Georgia,0,0,4,81
2351,3/28/20,Georgia,0,0,4,85
2352,3/29/20,Georgia,0,0,5,90
2353,3/30/20,Georgia,0,0,8,98
2354,3/31/20,Georgia,0,0,5,103
2355,4/1/20,Georgia,0,0,12,115
2356,4/2/20,Georgia,0,0,6,121
2357,4/3/20,Georgia,0,0,27,148
2358,4/4/20,Georgia,0,0,9,157
2359,4/5/20,Georgia,1,1,13,170
2360,4/6/20,Georgia,1,2,18,188
2361,4/7/20,Georgia,0,2,0,188
2362,1/29/20,Germany,0,0,4,4
2363,1/30/20,Germany,0,0,0,4
2364,1/31/20,Germany,0,0,0,4
2365,2/1/20,Germany,0,0,3,7
2366,2/2/20,Germany,0,0,1,8
2367,2/3/20,Germany,0,0,2,10
2368,2/4/20,Germany,0,0,2,12
2369,2/5/20,Germany,0,0,0,12
2370,2/6/20,Germany,0,0,0,12
2371,2/7/20,Germany,0,0,1,13
2372,2/8/20,Germany,0,0,1,14
2373,2/9/20,Germany,0,0,0,14
2374,2/10/20,Germany,0,0,0,14
2375,2/11/20,Germany,0,0,0,14
2376,2/12/20,Germany,0,0,2,16
2377,2/13/20,Germany,0,0,0,16
2378,2/14/20,Germany,0,0,0,16
2379,2/15/20,Germany,0,0,0,16
2380,2/16/20,Germany,0,0,0,16
2381,2/17/20,Germany,0,0,0,16
2382,2/18/20,Germany,0,0,0,16
2383,2/19/20,Germany,0,0,0,16
2384,2/20/20,Germany,0,0,0,16
2385,2/21/20,Germany,0,0,0,16
2386,2/22/20,Germany,0,0,0,16
2387,2/23/20,Germany,0,0,0,16
2388,2/24/20,Germany,0,0,0,16
2389,2/25/20,Germany,0,0,0,16
2390,2/26/20,Germany,0,0,2,18
2391,2/27/20,Germany,0,0,3,21
2392,2/28/20,Germany,0,0,5,26
2393,2/29/20,Germany,0,0,31,57
2394,3/1/20,Germany,0,0,0,57
2395,3/2/20,Germany,0,0,72,129
2396,3/3/20,Germany,0,0,29,158
2397,3/4/20,Germany,0,0,38,196
2398,3/5/20,Germany,0,0,66,262
2399,3/6/20,Germany,0,0,272,534
2400,3/7/20,Germany,0,0,105,639
2401,3/8/20,Germany,0,0,156,795
2402,3/9/20,Germany,0,0,317,1112
2403,3/10/20,Germany,2,2,27,1139
2404,3/11/20,Germany,0,2,157,1296
2405,3/12/20,Germany,1,3,271,1567
2406,3/13/20,Germany,3,6,802,2369
2407,3/14/20,Germany,0,6,693,3062
2408,3/15/20,Germany,2,8,733,3795
2409,3/16/20,Germany,4,12,1043,4838
2410,3/17/20,Germany,0,12,1174,6012
2411,3/18/20,Germany,0,12,1144,7156
2412,3/19/20,Germany,0,12,1042,8198
2413,3/20/20,Germany,8,20,2801,10999
2414,3/21/20,Germany,25,45,7324,18323
2415,3/22/20,Germany,22,67,3140,21463
2416,3/23/20,Germany,27,94,3311,24774
2417,3/24/20,Germany,32,126,4438,29212
2418,3/25/20,Germany,23,149,2342,31554
2419,3/26/20,Germany,49,198,4954,36508
2420,3/27/20,Germany,55,253,5780,42288
2421,3/28/20,Germany,72,325,6294,48582
2422,3/29/20,Germany,64,389,3965,52547
2423,3/30/20,Germany,66,455,4751,57298
2424,3/31/20,Germany,128,583,4615,61913
2425,4/1/20,Germany,149,732,5453,67366
2426,4/2/20,Germany,140,872,6156,73522
2427,4/3/20,Germany,145,1017,6174,79696
2428,4/4/20,Germany,141,1158,6082,85778
2429,4/5/20,Germany,184,1342,5936,91714
2430,4/6/20,Germany,92,1434,3677,95391
2431,4/7/20,Germany,0,1434,0,95391
2432,3/14/20,Ghana,0,0,1,1
2433,3/15/20,Ghana,0,0,1,2
2434,3/16/20,Ghana,0,0,0,2
2435,3/17/20,Ghana,0,0,4,6
2436,3/18/20,Ghana,0,0,1,7
2437,3/19/20,Ghana,0,0,2,9
2438,3/20/20,Ghana,0,0,2,11
2439,3/21/20,Ghana,0,0,5,16
2440,3/22/20,Ghana,0,0,3,19
2441,3/23/20,Ghana,0,0,5,24
2442,3/24/20,Ghana,2,2,3,27
2443,3/25/20,Ghana,0,2,26,53
2444,3/26/20,Ghana,0,2,15,68
2445,3/27/20,Ghana,1,3,64,132
2446,3/28/20,Ghana,1,4,5,137
2447,3/29/20,Ghana,0,4,0,137
2448,3/30/20,Ghana,1,5,15,152
2449,3/31/20,Ghana,0,5,0,152
2450,4/1/20,Ghana,0,5,0,152
2451,4/2/20,Ghana,0,5,43,195
2452,4/3/20,Ghana,0,5,9,204
2453,4/4/20,Ghana,0,5,0,204
2454,4/5/20,Ghana,0,5,1,205
2455,4/6/20,Ghana,0,5,0,205
2456,4/7/20,Ghana,0,5,9,214
2457,3/4/20,Gibraltar,0,0,1,1
2458,3/5/20,Gibraltar,0,0,0,1
2459,3/6/20,Gibraltar,0,0,0,1
2460,3/7/20,Gibraltar,0,0,0,1
2461,3/8/20,Gibraltar,0,0,0,1
2462,3/9/20,Gibraltar,0,0,0,1
2463,3/10/20,Gibraltar,0,0,0,1
2464,3/11/20,Gibraltar,0,0,0,1
2465,3/12/20,Gibraltar,0,0,0,1
2466,3/13/20,Gibraltar,0,0,0,1
2467,3/14/20,Gibraltar,0,0,0,1
2468,3/15/20,Gibraltar,0,0,0,1
2469,3/16/20,Gibraltar,0,0,0,1
2470,3/17/20,Gibraltar,0,0,2,3
2471,3/18/20,Gibraltar,0,0,0,3
2472,3/19/20,Gibraltar,0,0,5,8
2473,3/20/20,Gibraltar,0,0,2,10
2474,3/21/20,Gibraltar,0,0,0,10
2475,3/22/20,Gibraltar,0,0,0,10
2476,3/23/20,Gibraltar,0,0,5,15
2477,3/24/20,Gibraltar,0,0,0,15
2478,3/25/20,Gibraltar,0,0,0,15
2479,3/26/20,Gibraltar,0,0,11,26
2480,3/27/20,Gibraltar,0,0,9,35
2481,3/28/20,Gibraltar,0,0,20,55
2482,3/29/20,Gibraltar,0,0,1,56
2483,3/30/20,Gibraltar,0,0,9,65
2484,3/31/20,Gibraltar,0,0,4,69
2485,4/1/20,Gibraltar,0,0,0,69
2486,4/2/20,Gibraltar,0,0,0,69
2487,4/3/20,Gibraltar,0,0,12,81
2488,4/4/20,Gibraltar,1,1,14,95
2489,4/5/20,Gibraltar,0,1,3,98
2490,4/6/20,Gibraltar,0,1,5,103
2491,4/7/20,Gibraltar,0,1,0,103
2492,2/27/20,Greece,0,0,1,1
2493,2/28/20,Greece,0,0,2,3
2494,2/29/20,Greece,0,0,0,3
2495,3/1/20,Greece,0,0,0,3
2496,3/2/20,Greece,0,0,4,7
2497,3/3/20,Greece,0,0,0,7
2498,3/4/20,Greece,0,0,0,7
2499,3/5/20,Greece,0,0,2,9
2500,3/6/20,Greece,0,0,23,32
2501,3/7/20,Greece,0,0,0,32
2502,3/8/20,Greece,0,0,34,66
2503,3/9/20,Greece,0,0,7,73
2504,3/10/20,Greece,0,0,0,73
2505,3/11/20,Greece,0,0,17,90
2506,3/12/20,Greece,1,1,9,99
2507,3/13/20,Greece,0,1,0,99
2508,3/14/20,Greece,0,1,0,99
2509,3/15/20,Greece,1,2,129,228
2510,3/16/20,Greece,2,4,103,331
2511,3/17/20,Greece,0,4,0,331
2512,3/18/20,Greece,0,4,56,387
2513,3/19/20,Greece,1,5,31,418
2514,3/20/20,Greece,0,5,0,418
2515,3/21/20,Greece,3,8,77,495
2516,3/22/20,Greece,5,13,35,530
2517,3/23/20,Greece,2,15,94,624
2518,3/24/20,Greece,2,17,71,695
2519,3/25/20,Greece,3,20,48,743
2520,3/26/20,Greece,2,22,78,821
2521,3/27/20,Greece,4,26,71,892
2522,3/28/20,Greece,2,28,74,966
2523,3/29/20,Greece,4,32,95,1061
2524,3/30/20,Greece,6,38,95,1156
2525,3/31/20,Greece,5,43,56,1212
2526,4/1/20,Greece,6,49,102,1314
2527,4/2/20,Greece,1,50,61,1375
2528,4/3/20,Greece,3,53,139,1514
2529,4/4/20,Greece,6,59,99,1613
2530,4/5/20,Greece,9,68,60,1673
2531,4/6/20,Greece,5,73,62,1735
2532,4/7/20,Greece,0,73,0,1735
2533,3/19/20,Greenland,0,0,2,2
2534,3/20/20,Greenland,0,0,0,2
2535,3/21/20,Greenland,0,0,0,2
2536,3/22/20,Greenland,0,0,0,2
2537,3/23/20,Greenland,0,0,0,2
2538,3/24/20,Greenland,0,0,2,4
2539,3/25/20,Greenland,0,0,0,4
2540,3/26/20,Greenland,0,0,1,5
2541,3/27/20,Greenland,0,0,1,6
2542,3/28/20,Greenland,0,0,3,9
2543,3/29/20,Greenland,0,0,1,10
2544,3/30/20,Greenland,0,0,0,10
2545,3/31/20,Greenland,0,0,0,10
2546,4/1/20,Greenland,0,0,0,10
2547,4/2/20,Greenland,0,0,0,10
2548,4/3/20,Greenland,0,0,0,10
2549,4/4/20,Greenland,0,0,0,10
2550,4/5/20,Greenland,0,0,0,10
2551,4/6/20,Greenland,0,0,1,11
2552,4/7/20,Greenland,0,0,0,11
2553,3/23/20,Grenada,0,0,1,1
2554,3/24/20,Grenada,0,0,0,1
2555,3/25/20,Grenada,0,0,0,1
2556,3/26/20,Grenada,0,0,0,1
2557,3/27/20,Grenada,0,0,6,7
2558,3/28/20,Grenada,0,0,0,7
2559,3/29/20,Grenada,0,0,0,7
2560,3/30/20,Grenada,0,0,0,7
2561,3/31/20,Grenada,0,0,2,9
2562,4/1/20,Grenada,0,0,0,9
2563,4/2/20,Grenada,0,0,0,9
2564,4/3/20,Grenada,0,0,1,10
2565,4/4/20,Grenada,0,0,0,10
2566,4/5/20,Grenada,0,0,2,12
2567,4/6/20,Grenada,0,0,0,12
2568,4/7/20,Grenada,0,0,0,12
2569,3/14/20,Guadeloupe,0,0,1,1
2570,3/15/20,Guadeloupe,0,0,2,3
2571,3/16/20,Guadeloupe,0,0,3,6
2572,3/17/20,Guadeloupe,0,0,12,18
2573,3/18/20,Guadeloupe,0,0,9,27
2574,3/19/20,Guadeloupe,0,0,6,33
2575,3/20/20,Guadeloupe,0,0,12,45
2576,3/21/20,Guadeloupe,0,0,6,51
2577,3/22/20,Guadeloupe,0,0,0,51
2578,3/23/20,Guadeloupe,0,0,5,56
2579,3/24/20,Guadeloupe,0,0,6,62
2580,3/25/20,Guadeloupe,0,0,11,73
2581,3/26/20,Guadeloupe,0,0,3,76
2582,3/27/20,Guadeloupe,0,0,0,76
2583,3/28/20,Guadeloupe,2,2,20,96
2584,3/29/20,Guadeloupe,0,2,0,96
2585,3/30/20,Guadeloupe,0,2,0,96
2586,3/31/20,Guadeloupe,2,4,10,106
2587,4/1/20,Guadeloupe,1,5,8,114
2588,4/2/20,Guadeloupe,1,6,11,125
2589,4/3/20,Guadeloupe,0,6,3,128
2590,4/4/20,Guadeloupe,1,7,2,130
2591,4/5/20,Guadeloupe,0,7,0,130
2592,4/6/20,Guadeloupe,0,7,4,134
2593,4/7/20,Guadeloupe,0,7,0,134
2594,3/17/20,Guam,0,0,3,3
2595,3/18/20,Guam,0,0,2,5
2596,3/19/20,Guam,0,0,3,8
2597,3/20/20,Guam,0,0,4,12
2598,3/21/20,Guam,0,0,2,14
2599,3/22/20,Guam,0,0,1,15
2600,3/23/20,Guam,1,1,12,27
2601,3/24/20,Guam,0,1,2,29
2602,3/25/20,Guam,0,1,3,32
2603,3/26/20,Guam,0,1,5,37
2604,3/27/20,Guam,0,1,8,45
2605,3/28/20,Guam,0,1,6,51
2606,3/29/20,Guam,0,1,5,56
2607,3/30/20,Guam,0,1,0,56
2608,3/31/20,Guam,0,1,2,58
2609,4/1/20,Guam,1,2,11,69
2610,4/2/20,Guam,1,3,8,77
2611,4/3/20,Guam,0,3,5,82
2612,4/4/20,Guam,0,3,2,84
2613,4/5/20,Guam,1,4,9,93
2614,4/6/20,Guam,0,4,19,112
2615,4/7/20,Guam,0,4,0,112
2616,3/16/20,Guatemala,1,1,1,1
2617,3/17/20,Guatemala,0,1,0,1
2618,3/18/20,Guatemala,0,1,5,6
2619,3/19/20,Guatemala,0,1,0,6
2620,3/20/20,Guatemala,0,1,3,9
2621,3/21/20,Guatemala,0,1,3,12
2622,3/22/20,Guatemala,0,1,0,12
2623,3/23/20,Guatemala,0,1,6,18
2624,3/24/20,Guatemala,0,1,2,20
2625,3/25/20,Guatemala,0,1,1,21
2626,3/26/20,Guatemala,0,1,3,24
2627,3/27/20,Guatemala,0,1,0,24
2628,3/28/20,Guatemala,0,1,1,25
2629,3/29/20,Guatemala,0,1,7,32
2630,3/30/20,Guatemala,0,1,2,34
2631,3/31/20,Guatemala,0,1,2,36
2632,4/1/20,Guatemala,0,1,0,36
2633,4/2/20,Guatemala,0,1,3,39
2634,4/3/20,Guatemala,0,1,8,47
2635,4/4/20,Guatemala,0,1,3,50
2636,4/5/20,Guatemala,0,1,0,50
2637,4/6/20,Guatemala,1,2,11,61
2638,4/7/20,Guatemala,0,2,0,61
2639,3/10/20,Guernsey,0,0,1,1
2640,3/11/20,Guernsey,0,0,0,1
2641,3/12/20,Guernsey,0,0,0,1
2642,3/13/20,Guernsey,0,0,0,1
2643,3/14/20,Guernsey,0,0,0,1
2644,3/15/20,Guernsey,0,0,0,1
2645,3/16/20,Guernsey,0,0,0,1
2646,3/17/20,Guernsey,0,0,0,1
2647,3/18/20,Guernsey,0,0,0,1
2648,3/19/20,Guernsey,0,0,0,1
2649,3/20/20,Guernsey,0,0,0,1
2650,3/21/20,Guernsey,0,0,0,1
2651,3/22/20,Guernsey,0,0,0,1
2652,3/23/20,Guernsey,0,0,16,17
2653,3/24/20,Guernsey,0,0,3,20
2654,3/25/20,Guernsey,0,0,3,23
2655,3/26/20,Guernsey,0,0,7,30
2656,3/27/20,Guernsey,0,0,4,34
2657,3/28/20,Guernsey,0,0,2,36
2658,3/29/20,Guernsey,0,0,3,39
2659,3/30/20,Guernsey,0,0,0,39
2660,3/31/20,Guernsey,0,0,6,45
2661,4/1/20,Guernsey,1,1,15,60
2662,4/2/20,Guernsey,0,1,18,78
2663,4/3/20,Guernsey,0,1,13,91
2664,4/4/20,Guernsey,1,2,23,114
2665,4/5/20,Guernsey,0,2,22,136
2666,4/6/20,Guernsey,1,3,18,154
2667,4/7/20,Guernsey,0,3,0,154
2668,3/14/20,Guinea,0,0,1,1
2669,3/15/20,Guinea,0,0,0,1
2670,3/16/20,Guinea,0,0,0,1
2671,3/17/20,Guinea,0,0,0,1
2672,3/18/20,Guinea,0,0,0,1
2673,3/19/20,Guinea,0,0,0,1
2674,3/20/20,Guinea,0,0,1,2
2675,3/21/20,Guinea,0,0,0,2
2676,3/22/20,Guinea,0,0,0,2
2677,3/23/20,Guinea,0,0,0,2
2678,3/24/20,Guinea,0,0,2,4
2679,3/25/20,Guinea,0,0,0,4
2680,3/26/20,Guinea,0,0,0,4
2681,3/27/20,Guinea,0,0,1,5
2682,3/28/20,Guinea,0,0,3,8
2683,3/29/20,Guinea,0,0,0,8
2684,3/30/20,Guinea,0,0,8,16
2685,3/31/20,Guinea,0,0,0,16
2686,4/1/20,Guinea,0,0,0,16
2687,4/2/20,Guinea,0,0,14,30
2688,4/3/20,Guinea,0,0,22,52
2689,4/4/20,Guinea,0,0,0,52
2690,4/5/20,Guinea,0,0,59,111
2691,4/6/20,Guinea,0,0,0,111
2692,4/7/20,Guinea,0,0,0,111
2693,3/26/20,Guinea-Bissau,0,0,2,2
2694,3/27/20,Guinea-Bissau,0,0,0,2
2695,3/28/20,Guinea-Bissau,0,0,0,2
2696,3/29/20,Guinea-Bissau,0,0,0,2
2697,3/30/20,Guinea-Bissau,0,0,0,2
2698,3/31/20,Guinea-Bissau,0,0,0,2
2699,4/1/20,Guinea-Bissau,0,0,7,9
2700,4/2/20,Guinea-Bissau,0,0,0,9
2701,4/3/20,Guinea-Bissau,0,0,0,9
2702,4/4/20,Guinea-Bissau,0,0,6,15
2703,4/5/20,Guinea-Bissau,0,0,3,18
2704,4/6/20,Guinea-Bissau,0,0,0,18
2705,4/7/20,Guinea-Bissau,0,0,0,18
2706,3/13/20,Guyana,1,1,1,1
2707,3/14/20,Guyana,0,1,0,1
2708,3/15/20,Guyana,0,1,0,1
2709,3/16/20,Guyana,0,1,3,4
2710,3/17/20,Guyana,0,1,0,4
2711,3/18/20,Guyana,0,1,0,4
2712,3/19/20,Guyana,0,1,1,5
2713,3/20/20,Guyana,0,1,0,5
2714,3/21/20,Guyana,0,1,0,5
2715,3/22/20,Guyana,0,1,0,5
2716,3/23/20,Guyana,0,1,0,5
2717,3/24/20,Guyana,0,1,0,5
2718,3/25/20,Guyana,0,1,0,5
2719,3/26/20,Guyana,0,1,0,5
2720,3/27/20,Guyana,0,1,0,5
2721,3/28/20,Guyana,0,1,0,5
2722,3/29/20,Guyana,0,1,0,5
2723,3/30/20,Guyana,0,1,0,5
2724,3/31/20,Guyana,0,1,3,8
2725,4/1/20,Guyana,1,2,4,12
2726,4/2/20,Guyana,0,2,7,19
2727,4/3/20,Guyana,2,4,0,19
2728,4/4/20,Guyana,0,4,0,19
2729,4/5/20,Guyana,0,4,4,23
2730,4/6/20,Guyana,0,4,1,24
2731,4/7/20,Guyana,0,4,0,24
2732,3/21/20,Haiti,0,0,2,2
2733,3/22/20,Haiti,0,0,0,2
2734,3/23/20,Haiti,0,0,0,2
2735,3/24/20,Haiti,0,0,4,6
2736,3/25/20,Haiti,0,0,1,7
2737,3/26/20,Haiti,0,0,1,8
2738,3/27/20,Haiti,0,0,0,8
2739,3/28/20,Haiti,0,0,0,8
2740,3/29/20,Haiti,0,0,0,8
2741,3/30/20,Haiti,0,0,7,15
2742,3/31/20,Haiti,0,0,0,15
2743,4/1/20,Haiti,0,0,0,15
2744,4/2/20,Haiti,0,0,1,16
2745,4/3/20,Haiti,0,0,0,16
2746,4/4/20,Haiti,0,0,2,18
2747,4/5/20,Haiti,0,0,0,18
2748,4/6/20,Haiti,0,0,3,21
2749,4/7/20,Haiti,0,0,0,21
2750,3/7/20,Holy See,0,0,1,1
2751,3/8/20,Holy See,0,0,0,1
2752,3/9/20,Holy See,0,0,0,1
2753,3/10/20,Holy See,0,0,0,1
2754,3/11/20,Holy See,0,0,0,1
2755,3/12/20,Holy See,0,0,0,1
2756,3/13/20,Holy See,0,0,0,1
2757,3/14/20,Holy See,0,0,0,1
2758,3/15/20,Holy See,0,0,0,1
2759,3/16/20,Holy See,0,0,0,1
2760,3/17/20,Holy See,0,0,0,1
2761,3/18/20,Holy See,0,0,0,1
2762,3/19/20,Holy See,0,0,0,1
2763,3/20/20,Holy See,0,0,0,1
2764,3/21/20,Holy See,0,0,0,1
2765,3/22/20,Holy See,0,0,0,1
2766,3/23/20,Holy See,0,0,0,1
2767,3/24/20,Holy See,0,0,0,1
2768,3/25/20,Holy See,0,0,0,1
2769,3/26/20,Holy See,0,0,3,4
2770,3/27/20,Holy See,0,0,0,4
2771,3/28/20,Holy See,0,0,0,4
2772,3/29/20,Holy See,0,0,0,4
2773,3/30/20,Holy See,0,0,2,6
2774,3/31/20,Holy See,0,0,0,6
2775,4/1/20,Holy See,0,0,0,6
2776,4/2/20,Holy See,0,0,0,6
2777,4/3/20,Holy See,0,0,1,7
2778,4/4/20,Holy See,0,0,0,7
2779,4/5/20,Holy See,0,0,0,7
2780,4/6/20,Holy See,0,0,0,7
2781,4/7/20,Holy See,0,0,0,7
2782,3/12/20,Honduras,0,0,2,2
2783,3/13/20,Honduras,0,0,0,2
2784,3/14/20,Honduras,0,0,0,2
2785,3/15/20,Honduras,0,0,0,2
2786,3/16/20,Honduras,0,0,0,2
2787,3/17/20,Honduras,0,0,6,8
2788,3/18/20,Honduras,0,0,0,8
2789,3/19/20,Honduras,0,0,1,9
2790,3/20/20,Honduras,0,0,3,12
2791,3/21/20,Honduras,0,0,12,24
2792,3/22/20,Honduras,0,0,0,24
2793,3/23/20,Honduras,0,0,2,26
2794,3/24/20,Honduras,0,0,4,30
2795,3/25/20,Honduras,0,0,0,30
2796,3/26/20,Honduras,0,0,22,52
2797,3/27/20,Honduras,1,1,0,52
2798,3/28/20,Honduras,0,1,15,67
2799,3/29/20,Honduras,0,1,0,67
2800,3/30/20,Honduras,1,2,43,110
2801,3/31/20,Honduras,0,2,29,139
2802,4/1/20,Honduras,0,2,0,139
2803,4/2/20,Honduras,8,10,33,172
2804,4/3/20,Honduras,4,14,47,219
2805,4/4/20,Honduras,1,15,3,222
2806,4/5/20,Honduras,0,15,42,264
2807,4/6/20,Honduras,7,22,4,268
2808,4/7/20,Honduras,0,22,0,268
2809,3/5/20,Hungary,0,0,2,2
2810,3/6/20,Hungary,0,0,0,2
2811,3/7/20,Hungary,0,0,2,4
2812,3/8/20,Hungary,0,0,3,7
2813,3/9/20,Hungary,0,0,2,9
2814,3/10/20,Hungary,0,0,0,9
2815,3/11/20,Hungary,0,0,4,13
2816,3/12/20,Hungary,0,0,0,13
2817,3/13/20,Hungary,0,0,6,19
2818,3/14/20,Hungary,0,0,0,19
2819,3/15/20,Hungary,0,0,13,32
2820,3/16/20,Hungary,1,1,7,39
2821,3/17/20,Hungary,0,1,11,50
2822,3/18/20,Hungary,0,1,8,58
2823,3/19/20,Hungary,0,1,15,73
2824,3/20/20,Hungary,0,1,0,73
2825,3/21/20,Hungary,3,4,12,85
2826,3/22/20,Hungary,0,4,46,131
2827,3/23/20,Hungary,3,7,36,167
2828,3/24/20,Hungary,1,8,20,187
2829,3/25/20,Hungary,2,10,39,226
2830,3/26/20,Hungary,0,10,35,261
2831,3/27/20,Hungary,0,10,39,300
2832,3/28/20,Hungary,1,11,43,343
2833,3/29/20,Hungary,2,13,65,408
2834,3/30/20,Hungary,2,15,39,447
2835,3/31/20,Hungary,0,15,0,447
2836,4/1/20,Hungary,1,16,45,492
2837,4/2/20,Hungary,4,20,33,525
2838,4/3/20,Hungary,1,21,60,585
2839,4/4/20,Hungary,11,32,93,678
2840,4/5/20,Hungary,2,34,55,733
2841,4/6/20,Hungary,4,38,11,744
2842,4/7/20,Hungary,0,38,0,744
2843,3/2/20,Iceland,0,0,2,2
2844,3/3/20,Iceland,0,0,7,9
2845,3/4/20,Iceland,0,0,7,16
2846,3/5/20,Iceland,0,0,10,26
2847,3/6/20,Iceland,0,0,0,26
2848,3/7/20,Iceland,0,0,19,45
2849,3/8/20,Iceland,0,0,0,45
2850,3/9/20,Iceland,0,0,10,55
2851,3/10/20,Iceland,0,0,6,61
2852,3/11/20,Iceland,0,0,0,61
2853,3/12/20,Iceland,0,0,0,61
2854,3/13/20,Iceland,0,0,0,61
2855,3/14/20,Iceland,0,0,56,117
2856,3/15/20,Iceland,0,0,21,138
2857,3/16/20,Iceland,0,0,23,161
2858,3/17/20,Iceland,0,0,19,180
2859,3/18/20,Iceland,0,0,45,225
2860,3/19/20,Iceland,0,0,25,250
2861,3/20/20,Iceland,0,0,80,330
2862,3/21/20,Iceland,1,1,79,409
2863,3/22/20,Iceland,0,1,64,473
2864,3/23/20,Iceland,0,1,95,568
2865,3/24/20,Iceland,1,2,20,588
2866,3/25/20,Iceland,0,2,60,648
2867,3/26/20,Iceland,0,2,89,737
2868,3/27/20,Iceland,0,2,65,802
2869,3/28/20,Iceland,0,2,88,890
2870,3/29/20,Iceland,0,2,73,963
2871,3/30/20,Iceland,0,2,57,1020
2872,3/31/20,Iceland,0,2,66,1086
2873,4/1/20,Iceland,0,2,49,1135
2874,4/2/20,Iceland,0,2,85,1220
2875,4/3/20,Iceland,2,4,99,1319
