id,day,countryname,deaths,cumulativedeaths,confirmed,cumulativeconfirmed,forecastid,Day_num,Day2,Month,Year
-1.0,2020-04-23,149,,0.0,,0.0,7848.0,105,23,4,2020
-1.0,2020-04-24,149,,0.0,,0.0,7849.0,106,24,4,2020
-1.0,2020-04-25,149,,0.0,,0.0,7850.0,107,25,4,2020
-1.0,2020-04-26,149,,0.0,,0.0,7851.0,108,26,4,2020
-1.0,2020-04-27,149,,0.0,,0.0,7852.0,109,27,4,2020
-1.0,2020-04-28,149,,0.0,,0.0,7853.0,110,28,4,2020
-1.0,2020-04-29,149,,0.0,,0.0,7854.0,111,29,4,2020
-1.0,2020-04-30,149,,0.0,,0.0,7855.0,112,30,4,2020
-1.0,2020-05-01,149,,0.0,,0.0,7856.0,113,1,5,2020
-1.0,2020-05-02,149,,0.0,,0.0,7857.0,114,2,5,2020
-1.0,2020-05-03,149,,0.0,,0.0,7858.0,115,3,5,2020
-1.0,2020-05-04,149,,0.0,,0.0,7859.0,116,4,5,2020
-1.0,2020-05-05,149,,0.0,,0.0,7860.0,117,5,5,2020
-1.0,2020-05-06,149,,0.0,,0.0,7861.0,118,6,5,2020
-1.0,2020-05-07,149,,0.0,,0.0,7862.0,119,7,5,2020
-1.0,2020-05-08,149,,0.0,,0.0,7863.0,120,8,5,2020
-1.0,2020-05-09,149,,0.0,,0.0,7864.0,121,9,5,2020
-1.0,2020-05-10,149,,0.0,,0.0,7865.0,122,10,5,2020
-1.0,2020-05-11,149,,0.0,,0.0,7866.0,123,11,5,2020
-1.0,2020-05-12,149,,0.0,,0.0,7867.0,124,12,5,2020
-1.0,2020-05-13,149,,0.0,,0.0,7868.0,125,13,5,2020
-1.0,2020-05-14,149,,0.0,,0.0,7869.0,126,14,5,2020
-1.0,2020-04-02,149,,0.0,,0.0,7870.0,84,2,4,2020
-1.0,2020-04-03,149,,0.0,,0.0,7871.0,85,3,4,2020
-1.0,2020-04-04,149,,0.0,,0.0,7872.0,86,4,4,2020
-1.0,2020-04-05,149,,0.0,,0.0,7873.0,87,5,4,2020
-1.0,2020-04-06,149,,0.0,,0.0,7874.0,88,6,4,2020
-1.0,2020-04-07,149,,0.0,,0.0,7875.0,89,7,4,2020
-1.0,2020-04-08,149,,0.0,,0.0,7876.0,90,8,4,2020
-1.0,2020-04-09,149,,0.0,,0.0,7877.0,91,9,4,2020
-1.0,2020-04-10,149,,0.0,,0.0,7878.0,92,10,4,2020
-1.0,2020-04-11,149,,0.0,,0.0,7879.0,93,11,4,2020
-1.0,2020-04-12,149,,0.0,,0.0,7880.0,94,12,4,2020
-1.0,2020-04-13,149,,0.0,,0.0,7881.0,95,13,4,2020
-1.0,2020-04-14,149,,0.0,,0.0,7882.0,96,14,4,2020
-1.0,2020-04-15,149,,0.0,,0.0,7883.0,97,15,4,2020
-1.0,2020-04-16,149,,0.0,,0.0,7884.0,98,16,4,2020
-1.0,2020-04-17,149,,0.0,,0.0,7885.0,99,17,4,2020
-1.0,2020-04-18,149,,0.0,,0.0,7886.0,100,18,4,2020
-1.0,2020-04-19,149,,0.0,,0.0,7887.0,101,19,4,2020
-1.0,2020-04-20,149,,0.0,,0.0,7888.0,102,20,4,2020
-1.0,2020-04-21,149,,0.0,,0.0,7889.0,103,21,4,2020
-1.0,2020-04-22,149,,0.0,,0.0,7890.0,104,22,4,2020
-1.0,2020-04-23,149,,0.0,,0.0,7891.0,105,23,4,2020
-1.0,2020-04-24,149,,0.0,,0.0,7892.0,106,24,4,2020
-1.0,2020-04-25,149,,0.0,,0.0,7893.0,107,25,4,2020
-1.0,2020-04-26,149,,0.0,,0.0,7894.0,108,26,4,2020
-1.0,2020-04-27,149,,0.0,,0.0,7895.0,109,27,4,2020
-1.0,2020-04-28,149,,0.0,,0.0,7896.0,110,28,4,2020
-1.0,2020-04-29,149,,0.0,,0.0,7897.0,111,29,4,2020
-1.0,2020-04-30,149,,0.0,,0.0,7898.0,112,30,4,2020
-1.0,2020-05-01,149,,0.0,,0.0,7899.0,113,1,5,2020
-1.0,2020-05-02,149,,0.0,,0.0,7900.0,114,2,5,2020
-1.0,2020-05-03,149,,0.0,,0.0,7901.0,115,3,5,2020
-1.0,2020-05-04,149,,0.0,,0.0,7902.0,116,4,5,2020
-1.0,2020-05-05,149,,0.0,,0.0,7903.0,117,5,5,2020
-1.0,2020-05-06,149,,0.0,,0.0,7904.0,118,6,5,2020
-1.0,2020-05-07,149,,0.0,,0.0,7905.0,119,7,5,2020
-1.0,2020-05-08,149,,0.0,,0.0,7906.0,120,8,5,2020
-1.0,2020-05-09,149,,0.0,,0.0,7907.0,121,9,5,2020
-1.0,2020-05-10,149,,0.0,,0.0,7908.0,122,10,5,2020
-1.0,2020-05-11,149,,0.0,,0.0,7909.0,123,11,5,2020
-1.0,2020-05-12,149,,0.0,,0.0,7910.0,124,12,5,2020
-1.0,2020-05-13,149,,0.0,,0.0,7911.0,125,13,5,2020
-1.0,2020-05-14,149,,0.0,,0.0,7912.0,126,14,5,2020
-1.0,2020-04-02,149,,0.0,,0.0,7913.0,84,2,4,2020
-1.0,2020-04-03,149,,0.0,,0.0,7914.0,85,3,4,2020
-1.0,2020-04-04,149,,0.0,,0.0,7915.0,86,4,4,2020
-1.0,2020-04-05,149,,0.0,,0.0,7916.0,87,5,4,2020
-1.0,2020-04-06,149,,0.0,,0.0,7917.0,88,6,4,2020
-1.0,2020-04-07,149,,0.0,,0.0,7918.0,89,7,4,2020
-1.0,2020-04-08,149,,0.0,,0.0,7919.0,90,8,4,2020
-1.0,2020-04-09,149,,0.0,,0.0,7920.0,91,9,4,2020
-1.0,2020-04-10,149,,0.0,,0.0,7921.0,92,10,4,2020
-1.0,2020-04-11,149,,0.0,,0.0,7922.0,93,11,4,2020
-1.0,2020-04-12,149,,0.0,,0.0,7923.0,94,12,4,2020
-1.0,2020-04-13,149,,0.0,,0.0,7924.0,95,13,4,2020
-1.0,2020-04-14,149,,0.0,,0.0,7925.0,96,14,4,2020
-1.0,2020-04-15,149,,0.0,,0.0,7926.0,97,15,4,2020
-1.0,2020-04-16,149,,0.0,,0.0,7927.0,98,16,4,2020
-1.0,2020-04-17,149,,0.0,,0.0,7928.0,99,17,4,2020
-1.0,2020-04-18,149,,0.0,,0.0,7929.0,100,18,4,2020
-1.0,2020-04-19,149,,0.0,,0.0,7930.0,101,19,4,2020
-1.0,2020-04-20,149,,0.0,,0.0,7931.0,102,20,4,2020
-1.0,2020-04-21,149,,0.0,,0.0,7932.0,103,21,4,2020
-1.0,2020-04-22,149,,0.0,,0.0,7933.0,104,22,4,2020
-1.0,2020-04-23,149,,0.0,,0.0,7934.0,105,23,4,2020
-1.0,2020-04-24,149,,0.0,,0.0,7935.0,106,24,4,2020
-1.0,2020-04-25,149,,0.0,,0.0,7936.0,107,25,4,2020
-1.0,2020-04-26,149,,0.0,,0.0,7937.0,108,26,4,2020
-1.0,2020-04-27,149,,0.0,,0.0,7938.0,109,27,4,2020
-1.0,2020-04-28,149,,0.0,,0.0,7939.0,110,28,4,2020
-1.0,2020-04-29,149,,0.0,,0.0,7940.0,111,29,4,2020
-1.0,2020-04-30,149,,0.0,,0.0,7941.0,112,30,4,2020
-1.0,2020-05-01,149,,0.0,,0.0,7942.0,113,1,5,2020
-1.0,2020-05-02,149,,0.0,,0.0,7943.0,114,2,5,2020
-1.0,2020-05-03,149,,0.0,,0.0,7944.0,115,3,5,2020
-1.0,2020-05-04,149,,0.0,,0.0,7945.0,116,4,5,2020
-1.0,2020-05-05,149,,0.0,,0.0,7946.0,117,5,5,2020
-1.0,2020-05-06,149,,0.0,,0.0,7947.0,118,6,5,2020
-1.0,2020-05-07,149,,0.0,,0.0,7948.0,119,7,5,2020
-1.0,2020-05-08,149,,0.0,,0.0,7949.0,120,8,5,2020
-1.0,2020-05-09,149,,0.0,,0.0,7950.0,121,9,5,2020
-1.0,2020-05-10,149,,0.0,,0.0,7951.0,122,10,5,2020
-1.0,2020-05-11,149,,0.0,,0.0,7952.0,123,11,5,2020
-1.0,2020-05-12,149,,0.0,,0.0,7953.0,124,12,5,2020
-1.0,2020-05-13,149,,0.0,,0.0,7954.0,125,13,5,2020
-1.0,2020-05-14,149,,0.0,,0.0,7955.0,126,14,5,2020
-1.0,2020-04-02,149,,0.0,,0.0,7956.0,84,2,4,2020
-1.0,2020-04-03,149,,0.0,,0.0,7957.0,85,3,4,2020
-1.0,2020-04-04,149,,0.0,,0.0,7958.0,86,4,4,2020
-1.0,2020-04-05,149,,0.0,,0.0,7959.0,87,5,4,2020
-1.0,2020-04-06,149,,0.0,,0.0,7960.0,88,6,4,2020
-1.0,2020-04-07,149,,0.0,,0.0,7961.0,89,7,4,2020
-1.0,2020-04-08,149,,0.0,,0.0,7962.0,90,8,4,2020
-1.0,2020-04-09,149,,0.0,,0.0,7963.0,91,9,4,2020
-1.0,2020-04-10,149,,0.0,,0.0,7964.0,92,10,4,2020
-1.0,2020-04-11,149,,0.0,,0.0,7965.0,93,11,4,2020
-1.0,2020-04-12,149,,0.0,,0.0,7966.0,94,12,4,2020
-1.0,2020-04-13,149,,0.0,,0.0,7967.0,95,13,4,2020
-1.0,2020-04-14,149,,0.0,,0.0,7968.0,96,14,4,2020
-1.0,2020-04-15,149,,0.0,,0.0,7969.0,97,15,4,2020
-1.0,2020-04-16,149,,0.0,,0.0,7970.0,98,16,4,2020
-1.0,2020-04-17,149,,0.0,,0.0,7971.0,99,17,4,2020
-1.0,2020-04-18,149,,0.0,,0.0,7972.0,100,18,4,2020
-1.0,2020-04-19,149,,0.0,,0.0,7973.0,101,19,4,2020
-1.0,2020-04-20,149,,0.0,,0.0,7974.0,102,20,4,2020
-1.0,2020-04-21,149,,0.0,,0.0,7975.0,103,21,4,2020
-1.0,2020-04-22,149,,0.0,,0.0,7976.0,104,22,4,2020
-1.0,2020-04-23,149,,0.0,,0.0,7977.0,105,23,4,2020
-1.0,2020-04-24,149,,0.0,,0.0,7978.0,106,24,4,2020
-1.0,2020-04-25,149,,0.0,,0.0,7979.0,107,25,4,2020
-1.0,2020-04-26,149,,0.0,,0.0,7980.0,108,26,4,2020
-1.0,2020-04-27,149,,0.0,,0.0,7981.0,109,27,4,2020
-1.0,2020-04-28,149,,0.0,,0.0,7982.0,110,28,4,2020
-1.0,2020-04-29,149,,0.0,,0.0,7983.0,111,29,4,2020
-1.0,2020-04-30,149,,0.0,,0.0,7984.0,112,30,4,2020
-1.0,2020-05-01,149,,0.0,,0.0,7985.0,113,1,5,2020
-1.0,2020-05-02,149,,0.0,,0.0,7986.0,114,2,5,2020
-1.0,2020-05-03,149,,0.0,,0.0,7987.0,115,3,5,2020
-1.0,2020-05-04,149,,0.0,,0.0,7988.0,116,4,5,2020
-1.0,2020-05-05,149,,0.0,,0.0,7989.0,117,5,5,2020
-1.0,2020-05-06,149,,0.0,,0.0,7990.0,118,6,5,2020
-1.0,2020-05-07,149,,0.0,,0.0,7991.0,119,7,5,2020
-1.0,2020-05-08,149,,0.0,,0.0,7992.0,120,8,5,2020
-1.0,2020-05-09,149,,0.0,,0.0,7993.0,121,9,5,2020
-1.0,2020-05-10,149,,0.0,,0.0,7994.0,122,10,5,2020
-1.0,2020-05-11,149,,0.0,,0.0,7995.0,123,11,5,2020
-1.0,2020-05-12,149,,0.0,,0.0,7996.0,124,12,5,2020
-1.0,2020-05-13,149,,0.0,,0.0,7997.0,125,13,5,2020
-1.0,2020-05-14,149,,0.0,,0.0,7998.0,126,14,5,2020
-1.0,2020-04-02,149,,0.0,,0.0,7999.0,84,2,4,2020
-1.0,2020-04-03,149,,0.0,,0.0,8000.0,85,3,4,2020
-1.0,2020-04-04,149,,0.0,,0.0,8001.0,86,4,4,2020
-1.0,2020-04-05,149,,0.0,,0.0,8002.0,87,5,4,2020
-1.0,2020-04-06,149,,0.0,,0.0,8003.0,88,6,4,2020
-1.0,2020-04-07,149,,0.0,,0.0,8004.0,89,7,4,2020
-1.0,2020-04-08,149,,0.0,,0.0,8005.0,90,8,4,2020
-1.0,2020-04-09,149,,0.0,,0.0,8006.0,91,9,4,2020
-1.0,2020-04-10,149,,0.0,,0.0,8007.0,92,10,4,2020
-1.0,2020-04-11,149,,0.0,,0.0,8008.0,93,11,4,2020
-1.0,2020-04-12,149,,0.0,,0.0,8009.0,94,12,4,2020
-1.0,2020-04-13,149,,0.0,,0.0,8010.0,95,13,4,2020
-1.0,2020-04-14,149,,0.0,,0.0,8011.0,96,14,4,2020
-1.0,2020-04-15,149,,0.0,,0.0,8012.0,97,15,4,2020
-1.0,2020-04-16,149,,0.0,,0.0,8013.0,98,16,4,2020
-1.0,2020-04-17,149,,0.0,,0.0,8014.0,99,17,4,2020
-1.0,2020-04-18,149,,0.0,,0.0,8015.0,100,18,4,2020
-1.0,2020-04-19,149,,0.0,,0.0,8016.0,101,19,4,2020
-1.0,2020-04-20,149,,0.0,,0.0,8017.0,102,20,4,2020
-1.0,2020-04-21,149,,0.0,,0.0,8018.0,103,21,4,2020
-1.0,2020-04-22,149,,0.0,,0.0,8019.0,104,22,4,2020
-1.0,2020-04-23,149,,0.0,,0.0,8020.0,105,23,4,2020
-1.0,2020-04-24,149,,0.0,,0.0,8021.0,106,24,4,2020
-1.0,2020-04-25,149,,0.0,,0.0,8022.0,107,25,4,2020
-1.0,2020-04-26,149,,0.0,,0.0,8023.0,108,26,4,2020
-1.0,2020-04-27,149,,0.0,,0.0,8024.0,109,27,4,2020
-1.0,2020-04-28,149,,0.0,,0.0,8025.0,110,28,4,2020
-1.0,2020-04-29,149,,0.0,,0.0,8026.0,111,29,4,2020
-1.0,2020-04-30,149,,0.0,,0.0,8027.0,112,30,4,2020
-1.0,2020-05-01,149,,0.0,,0.0,8028.0,113,1,5,2020
-1.0,2020-05-02,149,,0.0,,0.0,8029.0,114,2,5,2020
-1.0,2020-05-03,149,,0.0,,0.0,8030.0,115,3,5,2020
-1.0,2020-05-04,149,,0.0,,0.0,8031.0,116,4,5,2020
-1.0,2020-05-05,149,,0.0,,0.0,8032.0,117,5,5,2020
-1.0,2020-05-06,149,,0.0,,0.0,8033.0,118,6,5,2020
-1.0,2020-05-07,149,,0.0,,0.0,8034.0,119,7,5,2020
-1.0,2020-05-08,149,,0.0,,0.0,8035.0,120,8,5,2020
-1.0,2020-05-09,149,,0.0,,0.0,8036.0,121,9,5,2020
-1.0,2020-05-10,149,,0.0,,0.0,8037.0,122,10,5,2020
-1.0,2020-05-11,149,,0.0,,0.0,8038.0,123,11,5,2020
-1.0,2020-05-12,149,,0.0,,0.0,8039.0,124,12,5,2020
-1.0,2020-05-13,149,,0.0,,0.0,8040.0,125,13,5,2020
-1.0,2020-05-14,149,,0.0,,0.0,8041.0,126,14,5,2020
-1.0,2020-04-02,151,,0.0,,0.0,8042.0,84,2,4,2020
-1.0,2020-04-03,151,,0.0,,0.0,8043.0,85,3,4,2020
-1.0,2020-04-04,151,,0.0,,0.0,8044.0,86,4,4,2020
-1.0,2020-04-05,151,,0.0,,0.0,8045.0,87,5,4,2020
-1.0,2020-04-06,151,,0.0,,0.0,8046.0,88,6,4,2020
-1.0,2020-04-07,151,,0.0,,0.0,8047.0,89,7,4,2020
-1.0,2020-04-08,151,,0.0,,0.0,8048.0,90,8,4,2020
-1.0,2020-04-09,151,,0.0,,0.0,8049.0,91,9,4,2020
-1.0,2020-04-10,151,,0.0,,0.0,8050.0,92,10,4,2020
-1.0,2020-04-11,151,,0.0,,0.0,8051.0,93,11,4,2020
-1.0,2020-04-12,151,,0.0,,0.0,8052.0,94,12,4,2020
-1.0,2020-04-13,151,,0.0,,0.0,8053.0,95,13,4,2020
-1.0,2020-04-14,151,,0.0,,0.0,8054.0,96,14,4,2020
-1.0,2020-04-15,151,,0.0,,0.0,8055.0,97,15,4,2020
-1.0,2020-04-16,151,,0.0,,0.0,8056.0,98,16,4,2020
-1.0,2020-04-17,151,,0.0,,0.0,8057.0,99,17,4,2020
-1.0,2020-04-18,151,,0.0,,0.0,8058.0,100,18,4,2020
-1.0,2020-04-19,151,,0.0,,0.0,8059.0,101,19,4,2020
-1.0,2020-04-20,151,,0.0,,0.0,8060.0,102,20,4,2020
-1.0,2020-04-21,151,,0.0,,0.0,8061.0,103,21,4,2020
-1.0,2020-04-22,151,,0.0,,0.0,8062.0,104,22,4,2020
-1.0,2020-04-23,151,,0.0,,0.0,8063.0,105,23,4,2020
-1.0,2020-04-24,151,,0.0,,0.0,8064.0,106,24,4,2020
-1.0,2020-04-25,151,,0.0,,0.0,8065.0,107,25,4,2020
-1.0,2020-04-26,151,,0.0,,0.0,8066.0,108,26,4,2020
-1.0,2020-04-27,151,,0.0,,0.0,8067.0,109,27,4,2020
-1.0,2020-04-28,151,,0.0,,0.0,8068.0,110,28,4,2020
-1.0,2020-04-29,151,,0.0,,0.0,8069.0,111,29,4,2020
-1.0,2020-04-30,151,,0.0,,0.0,8070.0,112,30,4,2020
-1.0,2020-05-01,151,,0.0,,0.0,8071.0,113,1,5,2020
-1.0,2020-05-02,151,,0.0,,0.0,8072.0,114,2,5,2020
-1.0,2020-05-03,151,,0.0,,0.0,8073.0,115,3,5,2020
-1.0,2020-05-04,151,,0.0,,0.0,8074.0,116,4,5,2020
-1.0,2020-05-05,151,,0.0,,0.0,8075.0,117,5,5,2020
-1.0,2020-05-06,151,,0.0,,0.0,8076.0,118,6,5,2020
-1.0,2020-05-07,151,,0.0,,0.0,8077.0,119,7,5,2020
-1.0,2020-05-08,151,,0.0,,0.0,8078.0,120,8,5,2020
-1.0,2020-05-09,151,,0.0,,0.0,8079.0,121,9,5,2020
-1.0,2020-05-10,151,,0.0,,0.0,8080.0,122,10,5,2020
-1.0,2020-05-11,151,,0.0,,0.0,8081.0,123,11,5,2020
-1.0,2020-05-12,151,,0.0,,0.0,8082.0,124,12,5,2020
-1.0,2020-05-13,151,,0.0,,0.0,8083.0,125,13,5,2020
-1.0,2020-05-14,151,,0.0,,0.0,8084.0,126,14,5,2020
-1.0,2020-04-02,152,,0.0,,0.0,8085.0,84,2,4,2020
-1.0,2020-04-03,152,,0.0,,0.0,8086.0,85,3,4,2020
-1.0,2020-04-04,152,,0.0,,0.0,8087.0,86,4,4,2020
-1.0,2020-04-05,152,,0.0,,0.0,8088.0,87,5,4,2020
-1.0,2020-04-06,152,,0.0,,0.0,8089.0,88,6,4,2020
-1.0,2020-04-07,152,,0.0,,0.0,8090.0,89,7,4,2020
-1.0,2020-04-08,152,,0.0,,0.0,8091.0,90,8,4,2020
-1.0,2020-04-09,152,,0.0,,0.0,8092.0,91,9,4,2020
-1.0,2020-04-10,152,,0.0,,0.0,8093.0,92,10,4,2020
-1.0,2020-04-11,152,,0.0,,0.0,8094.0,93,11,4,2020
-1.0,2020-04-12,152,,0.0,,0.0,8095.0,94,12,4,2020
-1.0,2020-04-13,152,,0.0,,0.0,8096.0,95,13,4,2020
-1.0,2020-04-14,152,,0.0,,0.0,8097.0,96,14,4,2020
-1.0,2020-04-15,152,,0.0,,0.0,8098.0,97,15,4,2020
-1.0,2020-04-16,152,,0.0,,0.0,8099.0,98,16,4,2020
-1.0,2020-04-17,152,,0.0,,0.0,8100.0,99,17,4,2020
-1.0,2020-04-18,152,,0.0,,0.0,8101.0,100,18,4,2020
-1.0,2020-04-19,152,,0.0,,0.0,8102.0,101,19,4,2020
-1.0,2020-04-20,152,,0.0,,0.0,8103.0,102,20,4,2020
-1.0,2020-04-21,152,,0.0,,0.0,8104.0,103,21,4,2020
-1.0,2020-04-22,152,,0.0,,0.0,8105.0,104,22,4,2020
-1.0,2020-04-23,152,,0.0,,0.0,8106.0,105,23,4,2020
-1.0,2020-04-24,152,,0.0,,0.0,8107.0,106,24,4,2020
-1.0,2020-04-25,152,,0.0,,0.0,8108.0,107,25,4,2020
-1.0,2020-04-26,152,,0.0,,0.0,8109.0,108,26,4,2020
-1.0,2020-04-27,152,,0.0,,0.0,8110.0,109,27,4,2020
-1.0,2020-04-28,152,,0.0,,0.0,8111.0,110,28,4,2020
-1.0,2020-04-29,152,,0.0,,0.0,8112.0,111,29,4,2020
-1.0,2020-04-30,152,,0.0,,0.0,8113.0,112,30,4,2020
-1.0,2020-05-01,152,,0.0,,0.0,8114.0,113,1,5,2020
-1.0,2020-05-02,152,,0.0,,0.0,8115.0,114,2,5,2020
-1.0,2020-05-03,152,,0.0,,0.0,8116.0,115,3,5,2020
-1.0,2020-05-04,152,,0.0,,0.0,8117.0,116,4,5,2020
-1.0,2020-05-05,152,,0.0,,0.0,8118.0,117,5,5,2020
-1.0,2020-05-06,152,,0.0,,0.0,8119.0,118,6,5,2020
-1.0,2020-05-07,152,,0.0,,0.0,8120.0,119,7,5,2020
-1.0,2020-05-08,152,,0.0,,0.0,8121.0,120,8,5,2020
-1.0,2020-05-09,152,,0.0,,0.0,8122.0,121,9,5,2020
-1.0,2020-05-10,152,,0.0,,0.0,8123.0,122,10,5,2020
-1.0,2020-05-11,152,,0.0,,0.0,8124.0,123,11,5,2020
-1.0,2020-05-12,152,,0.0,,0.0,8125.0,124,12,5,2020
-1.0,2020-05-13,152,,0.0,,0.0,8126.0,125,13,5,2020
-1.0,2020-05-14,152,,0.0,,0.0,8127.0,126,14,5,2020
-1.0,2020-04-02,153,,0.0,,0.0,8128.0,84,2,4,2020
-1.0,2020-04-03,153,,0.0,,0.0,8129.0,85,3,4,2020
-1.0,2020-04-04,153,,0.0,,0.0,8130.0,86,4,4,2020
-1.0,2020-04-05,153,,0.0,,0.0,8131.0,87,5,4,2020
-1.0,2020-04-06,153,,0.0,,0.0,8132.0,88,6,4,2020
-1.0,2020-04-07,153,,0.0,,0.0,8133.0,89,7,4,2020
-1.0,2020-04-08,153,,0.0,,0.0,8134.0,90,8,4,2020
-1.0,2020-04-09,153,,0.0,,0.0,8135.0,91,9,4,2020
-1.0,2020-04-10,153,,0.0,,0.0,8136.0,92,10,4,2020
-1.0,2020-04-11,153,,0.0,,0.0,8137.0,93,11,4,2020
-1.0,2020-04-12,153,,0.0,,0.0,8138.0,94,12,4,2020
-1.0,2020-04-13,153,,0.0,,0.0,8139.0,95,13,4,2020
-1.0,2020-04-14,153,,0.0,,0.0,8140.0,96,14,4,2020
-1.0,2020-04-15,153,,0.0,,0.0,8141.0,97,15,4,2020
-1.0,2020-04-16,153,,0.0,,0.0,8142.0,98,16,4,2020
-1.0,2020-04-17,153,,0.0,,0.0,8143.0,99,17,4,2020
-1.0,2020-04-18,153,,0.0,,0.0,8144.0,100,18,4,2020
-1.0,2020-04-19,153,,0.0,,0.0,8145.0,101,19,4,2020
-1.0,2020-04-20,153,,0.0,,0.0,8146.0,102,20,4,2020
-1.0,2020-04-21,153,,0.0,,0.0,8147.0,103,21,4,2020
-1.0,2020-04-22,153,,0.0,,0.0,8148.0,104,22,4,2020
-1.0,2020-04-23,153,,0.0,,0.0,8149.0,105,23,4,2020
-1.0,2020-04-24,153,,0.0,,0.0,8150.0,106,24,4,2020
-1.0,2020-04-25,153,,0.0,,0.0,8151.0,107,25,4,2020
-1.0,2020-04-26,153,,0.0,,0.0,8152.0,108,26,4,2020
-1.0,2020-04-27,153,,0.0,,0.0,8153.0,109,27,4,2020
-1.0,2020-04-28,153,,0.0,,0.0,8154.0,110,28,4,2020
-1.0,2020-04-29,153,,0.0,,0.0,8155.0,111,29,4,2020
-1.0,2020-04-30,153,,0.0,,0.0,8156.0,112,30,4,2020
-1.0,2020-05-01,153,,0.0,,0.0,8157.0,113,1,5,2020
-1.0,2020-05-02,153,,0.0,,0.0,8158.0,114,2,5,2020
-1.0,2020-05-03,153,,0.0,,0.0,8159.0,115,3,5,2020
-1.0,2020-05-04,153,,0.0,,0.0,8160.0,116,4,5,2020
-1.0,2020-05-05,153,,0.0,,0.0,8161.0,117,5,5,2020
-1.0,2020-05-06,153,,0.0,,0.0,8162.0,118,6,5,2020
-1.0,2020-05-07,153,,0.0,,0.0,8163.0,119,7,5,2020
-1.0,2020-05-08,153,,0.0,,0.0,8164.0,120,8,5,2020
-1.0,2020-05-09,153,,0.0,,0.0,8165.0,121,9,5,2020
-1.0,2020-05-10,153,,0.0,,0.0,8166.0,122,10,5,2020
-1.0,2020-05-11,153,,0.0,,0.0,8167.0,123,11,5,2020
-1.0,2020-05-12,153,,0.0,,0.0,8168.0,124,12,5,2020
-1.0,2020-05-13,153,,0.0,,0.0,8169.0,125,13,5,2020
-1.0,2020-05-14,153,,0.0,,0.0,8170.0,126,14,5,2020
-1.0,2020-04-02,154,,0.0,,0.0,8171.0,84,2,4,2020
-1.0,2020-04-03,154,,0.0,,0.0,8172.0,85,3,4,2020
-1.0,2020-04-04,154,,0.0,,0.0,8173.0,86,4,4,2020
-1.0,2020-04-05,154,,0.0,,0.0,8174.0,87,5,4,2020
-1.0,2020-04-06,154,,0.0,,0.0,8175.0,88,6,4,2020
-1.0,2020-04-07,154,,0.0,,0.0,8176.0,89,7,4,2020
-1.0,2020-04-08,154,,0.0,,0.0,8177.0,90,8,4,2020
-1.0,2020-04-09,154,,0.0,,0.0,8178.0,91,9,4,2020
-1.0,2020-04-10,154,,0.0,,0.0,8179.0,92,10,4,2020
-1.0,2020-04-11,154,,0.0,,0.0,8180.0,93,11,4,2020
-1.0,2020-04-12,154,,0.0,,0.0,8181.0,94,12,4,2020
-1.0,2020-04-13,154,,0.0,,0.0,8182.0,95,13,4,2020
-1.0,2020-04-14,154,,0.0,,0.0,8183.0,96,14,4,2020
-1.0,2020-04-15,154,,0.0,,0.0,8184.0,97,15,4,2020
-1.0,2020-04-16,154,,0.0,,0.0,8185.0,98,16,4,2020
-1.0,2020-04-17,154,,0.0,,0.0,8186.0,99,17,4,2020
-1.0,2020-04-18,154,,0.0,,0.0,8187.0,100,18,4,2020
-1.0,2020-04-19,154,,0.0,,0.0,8188.0,101,19,4,2020
-1.0,2020-04-20,154,,0.0,,0.0,8189.0,102,20,4,2020
-1.0,2020-04-21,154,,0.0,,0.0,8190.0,103,21,4,2020
-1.0,2020-04-22,154,,0.0,,0.0,8191.0,104,22,4,2020
-1.0,2020-04-23,154,,0.0,,0.0,8192.0,105,23,4,2020
-1.0,2020-04-24,154,,0.0,,0.0,8193.0,106,24,4,2020
-1.0,2020-04-25,154,,0.0,,0.0,8194.0,107,25,4,2020
-1.0,2020-04-26,154,,0.0,,0.0,8195.0,108,26,4,2020
-1.0,2020-04-27,154,,0.0,,0.0,8196.0,109,27,4,2020
-1.0,2020-04-28,154,,0.0,,0.0,8197.0,110,28,4,2020
-1.0,2020-04-29,154,,0.0,,0.0,8198.0,111,29,4,2020
-1.0,2020-04-30,154,,0.0,,0.0,8199.0,112,30,4,2020
-1.0,2020-05-01,154,,0.0,,0.0,8200.0,113,1,5,2020
-1.0,2020-05-02,154,,0.0,,0.0,8201.0,114,2,5,2020
-1.0,2020-05-03,154,,0.0,,0.0,8202.0,115,3,5,2020
-1.0,2020-05-04,154,,0.0,,0.0,8203.0,116,4,5,2020
-1.0,2020-05-05,154,,0.0,,0.0,8204.0,117,5,5,2020
-1.0,2020-05-06,154,,0.0,,0.0,8205.0,118,6,5,2020
-1.0,2020-05-07,154,,0.0,,0.0,8206.0,119,7,5,2020
-1.0,2020-05-08,154,,0.0,,0.0,8207.0,120,8,5,2020
-1.0,2020-05-09,154,,0.0,,0.0,8208.0,121,9,5,2020
-1.0,2020-05-10,154,,0.0,,0.0,8209.0,122,10,5,2020
-1.0,2020-05-11,154,,0.0,,0.0,8210.0,123,11,5,2020
-1.0,2020-05-12,154,,0.0,,0.0,8211.0,124,12,5,2020
-1.0,2020-05-13,154,,0.0,,0.0,8212.0,125,13,5,2020
-1.0,2020-05-14,154,,0.0,,0.0,8213.0,126,14,5,2020
